4,4,3,3,3,3,2;-2,-10,10,22,-6,-11,1;17,183,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,227,1293,5141,16011,41903,96377,200713,386431,698171,1196933,1963677,3103283,4748871,7066481,10260113,14577127,20314003,27822461,37515941,49876443,65461727,84912873,108962201,138441551,174290923,217567477,269454893,331273091,404488311,490723553,591769377,709595063,846360131,1004426221,1186369333,1394992427,1633338383,1904703321,2212650281,2561023263,2953961627,3395914853,3891657661,4446305491,5065330343,5754576977,6520279473,7369078151,8308036851,9344660573,10486913477,11743237243,13122569791,14634364361,16288608953,18095846127,20067193163,22214362581,24549683021,27086120483,29837299927,32817527233,36041811521,39525887831,43286240163,47340124877,51705594453,56401521611,61447623791,66864487993,72673595977,78897349823,85559097851,92683160901,100294858973,108420538227,117087598343,126324520241,136160894161,146627448103,157756076627,169579870013,182133143781,195451468571,209571700383,224532011177,240371919833,257132323471,274855529131,293585285813,313366816877,334246852803,356273664311,379497095841,403968599393,429741268727,456869873923,485410896301,515422563701
4,4,3,3,3,3,2;-2,-4,18,-4,-11,1;19,184,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,223,1261,4997,15535,40615,93353,194329,374023,675599,1158037,1899613,3001727,4593079,6834193,9922289,14096503,19643455,26903165,36275317,48225871,63294023,82099513,105350281,133850471,168508783,210347173,260509901,320272927,391053655,474421025,572105953,686012119,818227103,971033869,1146922597,1348602863,1579016167,1841348809,2139045113,2475820999,2855677903,3282917045,3762154045,4298333887,4896746231,5563041073,6303244753,7123776311,8031464191,9033563293,10137772373,11352251791,12685641607,14147080025,15746222185,17493259303,19398938159,21474580933,23732105389,26184045407,28843571863,31724513857,34841380289,38209381783,41844452959,45763275053,49983298885,54522768175,59400743207,64637124841,70252678873,76269060743,82708840591,89595528661,96953601053,104808525823,113186789431,122115923537,131624532145,141742319095,152500115903,163929909949,176064873013,188939390159,202589088967,217050869113,232362932297,248564812519,265697406703,283803005669,302925325453,323109538975,344402308055,366851815777,390507799201,415421582423,441646109983,469235980621,498247481381
4,4,3,3,3,3,2;-2,-8,8,20,-6,-11,1;26,185,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,223,1261,4997,15535,40615,93353,194329,374023,675599,1158037,1899613,3001727,4593079,6834193,9922289,14096503,19643455,26903165,36275317,48225871,63294023,82099513,105350281,133850471,168508783,210347173,260509901,320272927,391053655,474421025,572105953,686012119,818227103,971033869,1146922597,1348602863,1579016167,1841348809,2139045113,2475820999,2855677903,3282917045,3762154045,4298333887,4896746231,5563041073,6303244753,7123776311,8031464191,9033563293,10137772373,11352251791,12685641607,14147080025,15746222185,17493259303,19398938159,21474580933,23732105389,26184045407,28843571863,31724513857,34841380289,38209381783,41844452959,45763275053,49983298885,54522768175,59400743207,64637124841,70252678873,76269060743,82708840591,89595528661,96953601053,104808525823,113186789431,122115923537,131624532145,141742319095,152500115903,163929909949,176064873013,188939390159,202589088967,217050869113,232362932297,248564812519,265697406703,283803005669,302925325453,323109538975,344402308055,366851815777,390507799201,415421582423,441646109983,469235980621,498247481381
4,4,3,3,3,3,2;-2,4,26,22,-8,-11,1;74,181,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,223,1257,4969,15423,40279,92513,192481,370327,668735,1146025,1879593,2969695,4543575,6759937,9813761,13941463,19426399,26604713,35871529,47687487,62585623,81178593,104166241,132343511,166608703,207972073,257564777,316648159,386623383,469041409,565613313,678220951,808927967,959991145,1133872105,1333249343,1561030615,1820365665,2114659297,2447584791,2823097663,3245449769,3719203753,4249247839,4840810967,5499478273,6231206913,7042342231,7939634271,8930254633,10021813673,11222378047,12540488599,13985178593,15565992289,17293003863,19176836671,21228682857,23460323305,25884147935,28513176343,31361078785,34442197505,37771568407,41364943071,45238811113,49410422889,53897812543,58719821399,63896121697,69447240673,75394584983,81760465471,88568122281,95841750313,103606525023,111888628567,120715276289,130114743553,140116392919,150750701663,162049289641,174044947497,186771665215,200264661015,214560410593,229696676705,245712539095,262648424767,280546138601,299448894313,319401345759,340449618583,362641342209,386025682177,410653372823,436576750303,463849785961,492528120041
4,4,3,3,3,3,2;-4,-2,20,-4,-11,1;19,60,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,225,1275,5055,15717,41091,94445,196597,378379,683453,1171479,1921635,3036489,4646223,6913209,10036937,14259295,19870201,27213587,36693735,48781965,64023675,83045733,106564221,135392531,170449813,212769775,263509835,323960625,395555847,479882481,578691345,693908007,827644049,982208683,1160120719,1364120885,1597184499,1862534493,2163654789,2504304027,2888529645,3320682311,3805430707,4347776665,4953070655,5627027625,6375743193,7205710191,8123835561,9137457603,10254363575,11482807645,12831529195,14309771477,15927300621,17694424995,19622014917,21721522719,24005003163,26485134209,29175238135,32089303009,35242004513,38648728119,42325591617,46289467995,50558008671,55149667077,60083722595,65380304845,71060418325,77145967403,83659781661,90625641591,98068304643,106013531625,114488113455,123519898265,133137818857,143371920511,154253389145,165814579827,178089045639,191111566893,204918180699,219546210885,235034298269,251422431283,268751976949,287065712207,306407855595,326824099281,348361641447,371069219025,394997140785,420197320775,446723312113,474630341131,503975341871
4,4,3,3,3,3,2;-4,10,22,-6,-11,1;19,120,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,225,1275,5055,15717,41091,94445,196597,378379,683453,1171479,1921635,3036489,4646223,6913209,10036937,14259295,19870201,27213587,36693735,48781965,64023675,83045733,106564221,135392531,170449813,212769775,263509835,323960625,395555847,479882481,578691345,693908007,827644049,982208683,1160120719,1364120885,1597184499,1862534493,2163654789,2504304027,2888529645,3320682311,3805430707,4347776665,4953070655,5627027625,6375743193,7205710191,8123835561,9137457603,10254363575,11482807645,12831529195,14309771477,15927300621,17694424995,19622014917,21721522719,24005003163,26485134209,29175238135,32089303009,35242004513,38648728119,42325591617,46289467995,50558008671,55149667077,60083722595,65380304845,71060418325,77145967403,83659781661,90625641591,98068304643,106013531625,114488113455,123519898265,133137818857,143371920511,154253389145,165814579827,178089045639,191111566893,204918180699,219546210885,235034298269,251422431283,268751976949,287065712207,306407855595,326824099281,348361641447,371069219025,394997140785,420197320775,446723312113,474630341131,503975341871
4,4,3,3,3,3,2;-4,4,16,-4,-11,1;26,185,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,219,1221,4797,14835,38655,88649,184249,354223,639299,1095117,1795509,2836107,4338279,6453393,9367409,13305799,18538795,25386965,34227117,45498531,59709519,77444313,99370281,126245471,158926483,198376669,245674661,302023227,368758455,447359265,539457249,646846839,771495803,915556069,1081374877,1271506259,1488722847,1736028009,2016668313,2334146319,2692233699,3094984685,3546749845,4052190187,4616291591,5244379569,5942134353,6715606311,7571231691,8515848693,9556713869,10701518851,11958407407,13335992825,14843375625,16490161599,18286480179,20243003133,22370963589,24682175387,27189052759,29904630337,32842583489,36017248983,39443645979,43137497349,47115251325,51394103475,55992019007,60927755401,66220885369,71891820143,77961833091,84453083661,91388641653,98792511819,106689658791,115106032337,124068592945,133605337735,143745326699,154518709269,165956751213,178091861859,190957621647,204588810009,219021433577,234292754719,250441320403,267506991389,285530971749,304555838715,324625572855,345785588577,368082764961,391565476919,416283626683,442288675621,469633676381
4,4,3,3,3,3,2;-8,-15,18,24,-8,-11,1;26,157,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,229,1315,5255,16417,43051,99149,206677,398179,719753,1234399,2025739,3202109,4901023,7294009,10591817,15049999,20974861,28729787,38741935,51509305,67608179,87700933,112544221,142997531,180032113,224740279,278345075,342210325,417851047,506944241,611340049,733073287,874375349,1037686483,1225668439,1441217489,1687477819,1967855293,2286031589,2645978707,3051973849,3508614671,4020834907,4593920365,5233525295,5945689129,6736853593,7613880191,8584068061,9655172203,10835422079,12133540585,13558763395,15120858677,16830147181,18697522699,20734472897,22953100519,25366144963,27987004229,30829757239,33909186529,37240801313,40840860919,44726398597,48915245699,53426056231,58278331777,63492446795,69089674285,75092211829,81523208003,88406789161,95768086591,103633264043,112029545629,120985244095,130529789465,140693758057,151508901871,163008178349,175225780507,188197167439,201959095193,216549648019,232008269989,248375796989,265694489083,284008063249,303361726487,323802209299,345377799541,368138376647,392135446225,417422175025,444053426279,472085795413,501577646131,532589146871
4,4,3,3,3,3,2;-8,-8,22,24,-8,-11,1;26,157,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,227,1297,5169,16123,42239,97217,202561,390127,705035,1208945,1983697,3135315,4798375,7140737,10368641,14732167,20531059,28120913,37919729,50414827,66170127,85833793,110146241,139948511,176191003,219942577,272400017,334897859,408918583,496103169,598262017,717386231,855659267,1015468945,1199419825,1410345947,1651323935,1925686465,2237036097,2589259471,2986541867,3433382129,3934607953,4495391539,5121265607,5818139777,6592317313,7450512231,8399866771,9447969233,10602872177,11873110987,13267722799,14796265793,16468838849,18296101567,20289294651,22460260657,24821465105,27386017955,30167695447,33180962305,36440994305,39963701207,43765750051,47864588817,52278470449,57026477243,62128545599,67605491137,73479034177,79771825583,86507472971,93710567281,101406709713,109622539027,118385759207,127725167489,137670682753,148253374279,159505490867,171460490321,184153069297,197619193515,211896128335,227022469697,243038175425,259984596895,277904511067,296842152881,316843248017,337955046019,360226353783,383707569409,408450716417,434509478327,461939233603,490797090961,521141925041
4,4,3,3,3,3,2;12,-2,-11,1;19,185,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,217,1207,4739,14653,38179,87557,181981,349867,631445,1081675,1773487,2801345,4285135,6374377,9252761,13143007,18312049,25076543,33808699,44942437,58979867,76498093,98156341,124703411,156985453,195954067,242674727,298335529,364256263,441897809,532871857,638950951,762078857,904381255,1068176755,1255988237,1470554515,1714842325,1992058637,2305663291,2659381957,3057219419,3503473183,4002747409,4559967167,5180393017,5869635913,6633672431,7478860321,8411954383,9440122667,10570962997,11812519819,13173301373,14662297189,16288995907,18063403421,19996061347,22098065815,24381086585,26857386487,29539841185,32441959265,35577902647,38962507321,42611304407,46540541539,50767204573,55309039619,60184575397,65413145917,71014913483,77010892021,83422970731,90273938063,97587506017,105388334767,113702057609,122555306233,131975736319,141992053457,152634039391,163932578587,175919685125,188628529915,202093468237,216350067605,231435135955,247386750157,264244284851,282048441607,300841278409,320666239463,341568185329,363593423377,386789738567,411206424553,436894315111,463905815891
4,4,3,3,3,3,2;12,34,22,-10,-11,1;74,181,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,223,1257,4969,15423,40279,92513,192481,370327,668735,1146025,1879593,2969695,4543575,6759937,9813761,13941463,19426399,26604713,35871529,47687487,62585623,81178593,104166241,132343511,166608703,207972073,257564777,316648159,386623383,469041409,565613313,678220951,808927967,959991145,1133872105,1333249343,1561030615,1820365665,2114659297,2447584791,2823097663,3245449769,3719203753,4249247839,4840810967,5499478273,6231206913,7042342231,7939634271,8930254633,10021813673,11222378047,12540488599,13985178593,15565992289,17293003863,19176836671,21228682857,23460323305,25884147935,28513176343,31361078785,34442197505,37771568407,41364943071,45238811113,49410422889,53897812543,58719821399,63896121697,69447240673,75394584983,81760465471,88568122281,95841750313,103606525023,111888628567,120715276289,130114743553,140116392919,150750701663,162049289641,174044947497,186771665215,200264661015,214560410593,229696676705,245712539095,262648424767,280546138601,299448894313,319401345759,340449618583,362641342209,386025682177,410653372823,436576750303,463849785961,492528120041
4,4,3,3,3,3,2;14,20,-6,-11,1;17,187,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,223,1261,4997,15535,40615,93353,194329,374023,675599,1158037,1899613,3001727,4593079,6834193,9922289,14096503,19643455,26903165,36275317,48225871,63294023,82099513,105350281,133850471,168508783,210347173,260509901,320272927,391053655,474421025,572105953,686012119,818227103,971033869,1146922597,1348602863,1579016167,1841348809,2139045113,2475820999,2855677903,3282917045,3762154045,4298333887,4896746231,5563041073,6303244753,7123776311,8031464191,9033563293,10137772373,11352251791,12685641607,14147080025,15746222185,17493259303,19398938159,21474580933,23732105389,26184045407,28843571863,31724513857,34841380289,38209381783,41844452959,45763275053,49983298885,54522768175,59400743207,64637124841,70252678873,76269060743,82708840591,89595528661,96953601053,104808525823,113186789431,122115923537,131624532145,141742319095,152500115903,163929909949,176064873013,188939390159,202589088967,217050869113,232362932297,248564812519,265697406703,283803005669,302925325453,323109538975,344402308055,366851815777,390507799201,415421582423,441646109983,469235980621,498247481381
4,4,3,3,3,3,2;2,-13,6,22,-6,-11,1;19,120,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,227,1293,5141,16011,41903,96377,200713,386431,698171,1196933,1963677,3103283,4748871,7066481,10260113,14577127,20314003,27822461,37515941,49876443,65461727,84912873,108962201,138441551,174290923,217567477,269454893,331273091,404488311,490723553,591769377,709595063,846360131,1004426221,1186369333,1394992427,1633338383,1904703321,2212650281,2561023263,2953961627,3395914853,3891657661,4446305491,5065330343,5754576977,6520279473,7369078151,8308036851,9344660573,10486913477,11743237243,13122569791,14634364361,16288608953,18095846127,20067193163,22214362581,24549683021,27086120483,29837299927,32817527233,36041811521,39525887831,43286240163,47340124877,51705594453,56401521611,61447623791,66864487993,72673595977,78897349823,85559097851,92683160901,100294858973,108420538227,117087598343,126324520241,136160894161,146627448103,157756076627,169579870013,182133143781,195451468571,209571700383,224532011177,240371919833,257132323471,274855529131,293585285813,313366816877,334246852803,356273664311,379497095841,403968599393,429741268727,456869873923,485410896301,515422563701
4,4,3,3,3,3,2;6,-11,1;3,189,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,209,1123,4311,13141,33923,77309,159973,306571,551981,943823,1545259,2438073,3726031,5538521,8034473,11406559,15885673,21745691,29308511,38949373,51102459,66266773,85012301,107986451,135920773,169637959,210059123,258211361,315235591,382394673,461081809,552829223,659317121,782382931,924030823,1086441509,1271982323,1483217581,1722919221,1994077723,2299913309,2643887423,3029714491,3461373961,3943122623,4479507209,5075377273,5735898351,6466565401,7273216523,8162046959,9139623373,10212898411,11389225541,12676374173,14082545059,15616385973,17287007671,19104000131,21077449073,23217952759,25536639073,28045182881,30755823671,33681383473,36835285059,40231570423,43884919541,47810669411,52024833373,56544120709,61385956523,66568501901,72110674351,78032168523,84353477209,91095912623,98281627961,105933639241,114075847423,122733060809,131931017723,141696409471,152056903581,163041167323,174678891509,187000814573,200038746931,213825595621,228395389223,243783303059,260025684673,277160079591,295225257361,314261237873,334309317959,355412098273,377613510451,400958844551
